"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","05-DEC-22","04-DEC-22","01:30:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT WAS CLEARED FOR TAKEOFF FOR RUNWAY 32, AIRCRAFT VEERED LEFT, OVER CORRECTION CAUSED AIRCRAFT TO DEPART RIGHT SIDE OF RUNWAY SURFACE CROSSING THE GRASS AND PARKING.  IMPACTED A FUEL CART AND A PARKED AIRCRAFT THAT WAS NOT INTENDED FOR FLIGHT.","INCIDENT","ANCHORAGE FSDO","N8365V","","","CHAMPION","7GCBC","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","05-DEC-22","29-NOV-22","14:15:00Z","ADDISION","ALABAMA","UNITED STATES","AIRCRAFT HAD A PROPELLER STRIKE DUE TO AN UNREMOVED TOW BAR.","INCIDENT","ALABAMA & NW FLORIDA FSDO","N8823U","","","CESSNA","F172","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","05-DEC-22","02-DEC-22","19:00:00Z","MONTGOMERY","NEW YORK","UNITED STATES","AIRCRAFT LANDED ON RUNWAY, AND THE AIRCRAFT VEERED OFF THE RUNWAY CAUSING THE NOSE GEAR TO COLLAPSE.  CIVIL AIR PATROL.","INCIDENT","TETERBORO FSDO","N9816E","","","CESSNA","R182","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-NOV-22","26-NOV-22","17:20:00Z","LAKE HAVASU CITY","ARIZONA","UNITED STATES","AIRCRAFT CRASHED OFF THE EDGE OF A HIGHWAY IN A RAVINE WITH SOFT SAND AND NOSED OVER, LAKE HAVASU CITY, AZ.","ACCIDENT","SCOTTSDALE FSDO","N254DW","","","COSMOS","PHASE II","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-NOV-22","28-NOV-22","01:20:00Z","RENO","NEVADA","UNITED STATES","AIRCRAFT LANDED AND NOSE GEAR COLLAPSED, RENO, NV.","INCIDENT","RENO FSDO","N111DF","","","MOONEY","M20J","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-DEC-22","01-DEC-22","09:27:00Z","BUFFALO","NEW YORK","UNITED STATES","AIRCRAFT DURING TAXI MOVEMENT FOR DEPARTURE WAS CROSSING RUNWAY AND SLID OFF LEFT SIDE INTO GRASS AREA CAUSING PROP
STRIKE AT BUFFALO INTL ARPT (BUF). RUNWAY 5/23 CLOSED.","INCIDENT","ROCHESTER FSDO","N1058N","CASTLE3312","CASTLE AVIATION","CESSNA","C208","No","UNKNOWN","CARGO","TAXI (TXI)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-DEC-22","04-DEC-22","11:12:00Z","PROVIDENCE","RHODE ISLAND","UNITED STATES","THE NOSE GEAR SUSTAINED UNSPECIFIED DAMAGE DURING PUSHBACK DUE TO A TUG MALFUNCTION. AIRCRAFT WAS TOWED TO THE GATE WHERE PASSENGERS DISEMBARKED VIA THE JET BRIDGE.","INCIDENT","BOSTON FSDO","N779JB","JBU1075","JETBLUE","AIRBUS","A320","No","MINOR","COMMERCIAL","PUSHBACK/TOWING (PBT)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-DEC-22","05-DEC-22","22:01:00Z","MONONGAHELA","PENNSYLVANIA","UNITED STATES","THE NOSE LANDING GEAR FAILED TO EXTEND AND THE AIRCRAFT LANDED ON RUNWAY 26 WITH THE NOSE GEAR RETRACTED.","INCIDENT","ALLEGHENY FSDO","N112GT","","","ROCKWELL","AERO COMMANDER","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","06-DEC-22","05-DEC-22","17:09:00Z","WOODSFIELD","OHIO","UNITED STATES","LANDED RWY 7/25 THEN VEERED OFF THE LEFT SIDE OF THE RUNWAY. ACFT THEN STRUCK A SMALL EMBANKMENT AND CAME TO REST NEAR AN ARPT BUILDING. NO DAMAGE REPORTED TO AIRPORT PROPERTY.","INCIDENT","COLUMBUS FSDO","N257ED","","","JAMES R DERNOVSEK","KITFOX","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","06-DEC-22","06-DEC-22","00:15:00Z","ST. LOUIS","MISSOURI","UNITED STATES","ACFT DEPARTED AND FLEW TO THE NORTHWEST BEFORE RETURNING BACK AND LANDING RWY 16. ACFT APPLIED POWER ON FINAL BUT RPMS DID NOT INCREASE. ACFT LANDED HARD ON RWY AND NOSE GEAR COLLAPSED. ACFT THEN LEFT RWY SURFACE INTO THE GRASS AND FLIPPED OVER.","ACCIDENT","ST. LOUIS FSDO","N602TG","","","ORLICAN","M8 EAGLE","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","06-DEC-22","05-DEC-22","01:40:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","STRUCK A BIRD DURING DEPARTURE CAUSING UNSPECIFIED DAMAGE TO THE RADOM. AIRCRAFT CONTINUED TO DESTINATION.","INCIDENT","SOUTH FLORIDA FSDO","N955NK","NKS1505","SPIRIT AIRLINES","AIRBUS","A320N","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","06-DEC-22","05-DEC-22","03:16:00Z","OKLAHOMA CITY","OKLAHOMA","UNITED STATES","CRASHED UNDER UNKN CIRCUMSTANCES SHORTLY AFTER DEPARTURE CLARENCE E PAGE MUNICIPAL ARPT (RCE).","ACCIDENT","WILL ROGERS FSDO","N9142Q","","","BEECHCRAFT","F33","No","DESTROYED","PERSONAL","INITIAL CLIMB (ICL)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"No","06-DEC-22","05-DEC-22","18:34:00Z","CORNING","IOWA","UNITED STATES","CRASHED UNDER UNKN CIRCUMSTANCES 100 FEET OFF DEPARTURE END RUNWAY 36.","ACCIDENT","DES MOINES FSDO","N99345","","","ENGINEERING & RESEARCH","ERCOUPE 415-C","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","05-DEC-22","04-DEC-22","18:08:00Z","BEVERLY","MASSACHUSETTS","UNITED STATES","AIRCRAFT GYROCOPTER, WHILE DEPARTING FOR TAKEOFF THE AIRCRAFT CRASHED FOR UNKNOWN CIRCUMSTANCES.","ACCIDENT","BOSTON FSDO","N401GR","","","ROTORSPORT","UNKNOWN","No","DESTROYED","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","28-NOV-22","25-NOV-22","10:46:00Z","INDIANAPOLIS","INDIANA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A POND AFTER DEPARTURE, INDIANAPOLIS, IN.","ACCIDENT","INDIANAPOLIS FSDO","N15VJ","","","CIRRUS","SF50","No","SUBSTANTIAL","UNKNOWN","TAKEOFF (TOF)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
